,0
6066,0.0
6067,0.31599999999999995
6068,0.604
6069,0.0
6070,0.2799999999999999
6071,0.514
6072,0.874
6073,0.478
6074,0.712
6075,0.694
6076,0.532
6077,0.478
6078,0.0
6079,0.0
6080,0.15400000000000003
6081,0.6579999999999999
6082,0.0
6083,0.748
6084,0.0
6085,0.802
6086,0.0
6087,0.0
6088,0.0
6089,0.694
6090,0.31599999999999995
6091,0.802
6092,0.0
6093,0.4059999999999999
6094,0.0
6095,0.0
6096,0.0
6097,0.44199999999999995
6098,0.0
6099,0.838
6100,0.0
6101,0.0
6102,0.0
6103,0.0
6104,0.0
6105,0.856
6106,0.532
6107,0.784
6108,0.694
6109,0.17199999999999993
6110,0.514
6111,0.0
6112,0.0
6113,0.0
6114,0.0
6115,0.586
6116,0.0
6117,0.622
6118,0.262
6119,0.0
6120,0.22599999999999998
6121,0.0
6122,0.532
6123,0.0
6124,0.262
6125,0.0
6126,0.0
6127,0.0
6128,0.82
6129,0.2799999999999999
6130,0.4059999999999999
6131,0.33399999999999996
6132,0.44199999999999995
6133,0.0
6134,0.874
6135,0.874
6136,0.874
6137,0.0
6138,0.6399999999999999
6139,0.0
6140,0.0
6141,0.18999999999999995
6142,0.82
6143,0.604
6144,0.6579999999999999
6145,0.0
6146,0.5680000000000001
6147,0.33399999999999996
6148,0.586
6149,0.0
6150,0.15400000000000003
6151,0.45999999999999996
6152,0.838
6153,0.838
6154,0.694
6155,0.0
6156,0.0
6157,0.766
6158,0.802
6159,0.31599999999999995
6160,0.0
6161,0.0
6162,0.622
6163,0.514
6164,0.22599999999999998
6165,0.0
6166,0.0
6167,0.0
6168,0.0
6169,0.17199999999999993
6170,0.0
6171,0.874
6172,0.802
6173,0.874
6174,0.0
6175,0.15400000000000003
6176,0.17199999999999993
6177,0.352
6178,0.0
6179,0.604
6180,0.0
6181,0.6759999999999999
6182,0.0
6183,0.0
6184,0.0
6185,0.82
6186,0.136
6187,0.802
6188,0.4959999999999999
6189,0.802
6190,0.0
6191,0.6579999999999999
6192,0.514
6193,0.874
6194,0.18999999999999995
6195,0.0
6196,0.0
6197,0.0
6198,0.0
6199,0.5680000000000001
6200,0.0
6201,0.82
6202,0.874
6203,0.5680000000000001
6204,0.0
6205,0.0
6206,0.0
6207,0.0
6208,0.82
6209,0.0
6210,0.45999999999999996
6211,0.0
6212,0.0
6213,0.352
6214,0.6399999999999999
6215,0.4959999999999999
6216,0.694
6217,0.0
6218,0.874
6219,0.29799999999999993
6220,0.766
6221,0.20799999999999996
6222,0.856
6223,0.874
6224,0.0
6225,0.0
6226,0.244
6227,0.6399999999999999
6228,0.802
6229,0.838
6230,0.856
6231,0.0
6232,0.0
6233,0.73
6234,0.0
6235,0.838
6236,0.694
6237,0.0
6238,0.0
6239,0.874
6240,0.856
6241,0.18999999999999995
6242,0.0
6243,0.694
6244,0.31599999999999995
6245,0.0
6246,0.45999999999999996
6247,0.838
6248,0.0
6249,0.0
6250,0.874
6251,0.0
6252,0.0
6253,0.0
6254,0.37
6255,0.874
6256,0.874
6257,0.6759999999999999
6258,0.0
6259,0.0
6260,0.712
6261,0.0
6262,0.604
6263,0.838
6264,0.0
6265,0.514
6266,0.136
6267,0.6399999999999999
6268,0.802
6269,0.748
6270,0.118
6271,0.802
6272,0.0
6273,0.0
6274,0.0
6275,0.2799999999999999
6276,0.0
6277,0.874
6278,0.0
6279,0.748
6280,0.0
6281,0.6759999999999999
6282,0.0
6283,0.784
6284,0.0
6285,0.586
6286,0.0
6287,0.0
6288,0.0
6289,0.6759999999999999
6290,0.838
6291,0.44199999999999995
6292,0.17199999999999993
6293,0.0
6294,0.0
6295,0.5680000000000001
6296,0.20799999999999996
6297,0.874
6298,0.0
6299,0.0
6300,0.856
6301,0.0
6302,0.0
6303,0.694
6304,0.82
6305,0.694
6306,0.838
6307,0.6399999999999999
6308,0.0
6309,0.0
6310,0.0
6311,0.712
6312,0.622
6313,0.0
6314,0.784
6315,0.802
6316,0.0
6317,0.622
6318,0.0
6319,0.0
6320,0.33399999999999996
6321,0.0
6322,0.4959999999999999
6323,0.0
6324,0.838
6325,0.136
6326,0.0
6327,0.856
6328,0.0
6329,0.838
6330,0.838
6331,0.73
6332,0.6579999999999999
6333,0.784
6334,0.82
6335,0.874
6336,0.0
6337,0.0
6338,0.0
6339,0.0
6340,0.748
6341,0.0
6342,0.31599999999999995
6343,0.0
6344,0.6579999999999999
6345,0.262
6346,0.748
6347,0.0
6348,0.0
6349,0.748
6350,0.712
6351,0.4959999999999999
6352,0.0
6353,0.0
6354,0.622
6355,0.0
6356,0.09999999999999998
6357,0.0
6358,0.0
6359,0.532
6360,0.118
6361,0.0
6362,0.0
6363,0.82
6364,0.136
6365,0.352
6366,0.0
6367,0.802
6368,0.856
6369,0.0
6370,0.748
6371,0.0
6372,0.0
6373,0.0
6374,0.712
6375,0.6399999999999999
6376,0.478
6377,0.0
6378,0.0
6379,0.0
6380,0.0
6381,0.0
6382,0.838
6383,0.0
6384,0.694
6385,0.0
6386,0.0
6387,0.82
6388,0.136
6389,0.262
6390,0.0
6391,0.856
6392,0.0
6393,0.17199999999999993
6394,0.532
6395,0.766
6396,0.0
6397,0.0
6398,0.0
6399,0.784
6400,0.802
6401,0.586
6402,0.0
6403,0.0
6404,0.6399999999999999
6405,0.838
6406,0.0
6407,0.694
6408,0.694
6409,0.0
6410,0.874
6411,0.0
6412,0.856
6413,0.712
6414,0.352
6415,0.73
6416,0.748
6417,0.44199999999999995
6418,0.0
6419,0.0
6420,0.0
6421,0.73
6422,0.0
6423,0.0
6424,0.0
6425,0.0
6426,0.0
6427,0.82
6428,0.33399999999999996
6429,0.5680000000000001
6430,0.532
6431,0.0
6432,0.586
6433,0.0
6434,0.856
6435,0.856
6436,0.33399999999999996
6437,0.0
6438,0.136
6439,0.82
6440,0.856
6441,0.838
6442,0.22599999999999998
6443,0.6759999999999999
6444,0.82
6445,0.802
6446,0.0
6447,0.22599999999999998
6448,0.44199999999999995
6449,0.0
6450,0.0
6451,0.0
6452,0.694
6453,0.5680000000000001
6454,0.37
6455,0.856
6456,0.0
6457,0.0
6458,0.0
6459,0.09999999999999998
6460,0.352
6461,0.0
6462,0.0
6463,0.712
6464,0.73
6465,0.0
6466,0.838
6467,0.73
6468,0.0
6469,0.604
6470,0.586
6471,0.09999999999999998
6472,0.55
6473,0.6579999999999999
6474,0.18999999999999995
6475,0.0
6476,0.712
6477,0.0
6478,0.0
6479,0.838
6480,0.0
6481,0.532
6482,0.0
6483,0.0
6484,0.766
6485,0.0
6486,0.37
6487,0.838
6488,0.838
6489,0.73
6490,0.0
6491,0.42399999999999993
6492,0.0
6493,0.20799999999999996
6494,0.712
6495,0.0
6496,0.4959999999999999
6497,0.0
6498,0.0
6499,0.0
6500,0.0
6501,0.42399999999999993
6502,0.0
6503,0.856
6504,0.0
6505,0.82
6506,0.0
6507,0.0
6508,0.802
6509,0.17199999999999993
6510,0.0
6511,0.0
6512,0.0
6513,0.45999999999999996
6514,0.0
6515,0.4959999999999999
6516,0.136
6517,0.784
6518,0.44199999999999995
6519,0.0
6520,0.82
6521,0.0
6522,0.18999999999999995
6523,0.0
6524,0.802
6525,0.838
6526,0.0
6527,0.712
6528,0.874
6529,0.0
6530,0.20799999999999996
6531,0.33399999999999996
6532,0.4059999999999999
6533,0.0
6534,0.712
6535,0.0
6536,0.0
6537,0.0
6538,0.2799999999999999
6539,0.748
6540,0.0
6541,0.0
6542,0.604
6543,0.244
6544,0.0
6545,0.0
6546,0.0
6547,0.5680000000000001
6548,0.0
6549,0.0
6550,0.22599999999999998
6551,0.262
6552,0.09999999999999998
6553,0.0
6554,0.0
6555,0.0
6556,0.0
6557,0.0
6558,0.0
6559,0.712
6560,0.6399999999999999
6561,0.478
6562,0.856
6563,0.0
6564,0.73
6565,0.6399999999999999
6566,0.18999999999999995
6567,0.15400000000000003
6568,0.0
6569,0.118
6570,0.6759999999999999
6571,0.42399999999999993
6572,0.0
6573,0.0
6574,0.0
6575,0.0
6576,0.856
6577,0.784
6578,0.0
6579,0.2799999999999999
6580,0.0
6581,0.0
6582,0.0
6583,0.0
6584,0.0
6585,0.0
6586,0.31599999999999995
6587,0.73
6588,0.0
6589,0.0
6590,0.748
6591,0.748
6592,0.874
6593,0.17199999999999993
6594,0.0
6595,0.622
6596,0.0
6597,0.3879999999999999
6598,0.748
6599,0.532
6600,0.20799999999999996
6601,0.0
6602,0.44199999999999995
6603,0.73
6604,0.2799999999999999
6605,0.748
6606,0.45999999999999996
6607,0.0
6608,0.0
6609,0.0
6610,0.766
6611,0.0
6612,0.874
6613,0.838
6614,0.586
6615,0.6759999999999999
6616,0.6579999999999999
6617,0.6399999999999999
6618,0.17199999999999993
6619,0.0
6620,0.784
6621,0.244
6622,0.604
6623,0.0
6624,0.748
6625,0.0
6626,0.31599999999999995
6627,0.784
6628,0.6579999999999999
6629,0.0
6630,0.0
6631,0.748
6632,0.478
6633,0.694
6634,0.0
6635,0.0
6636,0.0
6637,0.784
6638,0.6579999999999999
6639,0.73
6640,0.0
6641,0.0
6642,0.694
6643,0.352
6644,0.514
6645,0.15400000000000003
6646,0.4959999999999999
6647,0.262
6648,0.712
6649,0.0
6650,0.0
6651,0.4959999999999999
6652,0.0
6653,0.0
6654,0.0
6655,0.0
6656,0.0
6657,0.0
6658,0.0
6659,0.0
6660,0.31599999999999995
6661,0.0
6662,0.0
6663,0.0
6664,0.6759999999999999
6665,0.0
6666,0.0
6667,0.478
6668,0.3879999999999999
6669,0.0
6670,0.0
6671,0.856
6672,0.838
6673,0.604
6674,0.0
6675,0.82
6676,0.748
6677,0.0
6678,0.0
6679,0.136
6680,0.0
6681,0.0
6682,0.44199999999999995
6683,0.2799999999999999
6684,0.0
6685,0.478
6686,0.0
6687,0.0
6688,0.0
6689,0.0
6690,0.874
6691,0.694
6692,0.622
6693,0.478
6694,0.0
6695,0.0
6696,0.0
6697,0.694
6698,0.0
6699,0.31599999999999995
6700,0.0
6701,0.73
6702,0.0
6703,0.2799999999999999
6704,0.0
6705,0.0
6706,0.838
6707,0.838
6708,0.856
6709,0.0
6710,0.2799999999999999
6711,0.478
6712,0.44199999999999995
6713,0.478
6714,0.802
6715,0.0
6716,0.0
6717,0.31599999999999995
6718,0.262
6719,0.82
6720,0.712
6721,0.55
6722,0.0
6723,0.0
6724,0.0
6725,0.0
6726,0.4959999999999999
6727,0.136
6728,0.856
6729,0.0
6730,0.0
6731,0.0
6732,0.874
6733,0.874
6734,0.0
6735,0.856
6736,0.748
6737,0.0
6738,0.0
6739,0.874
6740,0.0
6741,0.0
6742,0.82
6743,0.6399999999999999
6744,0.0
6745,0.0
6746,0.856
6747,0.15400000000000003
6748,0.352
6749,0.4959999999999999
6750,0.0
6751,0.0
6752,0.5680000000000001
6753,0.55
6754,0.0
6755,0.856
6756,0.82
6757,0.0
6758,0.0
6759,0.514
6760,0.712
6761,0.838
6762,0.622
6763,0.0
6764,0.0
6765,0.0
6766,0.262
6767,0.0
6768,0.0
6769,0.73
6770,0.73
6771,0.0
6772,0.0
6773,0.748
6774,0.0
6775,0.0
6776,0.4959999999999999
6777,0.6579999999999999
6778,0.0
6779,0.15400000000000003
6780,0.0
6781,0.604
6782,0.0
6783,0.6399999999999999
6784,0.712
6785,0.0
6786,0.0
6787,0.0
6788,0.6579999999999999
6789,0.0
6790,0.874
6791,0.0
6792,0.0
6793,0.0
6794,0.0
6795,0.766
6796,0.0
6797,0.0
6798,0.55
6799,0.82
6800,0.0
6801,0.0
6802,0.766
6803,0.838
6804,0.856
6805,0.766
6806,0.802
6807,0.694
6808,0.22599999999999998
6809,0.73
6810,0.802
6811,0.0
6812,0.0
6813,0.0
6814,0.0
6815,0.6759999999999999
6816,0.2799999999999999
6817,0.20799999999999996
6818,0.838
6819,0.802
6820,0.82
6821,0.4959999999999999
6822,0.82
6823,0.73
6824,0.0
6825,0.0
6826,0.29799999999999993
6827,0.0
6828,0.478
6829,0.0
6830,0.0
6831,0.20799999999999996
6832,0.874
6833,0.6579999999999999
6834,0.0
6835,0.838
6836,0.0
6837,0.712
6838,0.856
6839,0.0
6840,0.0
6841,0.0
6842,0.352
6843,0.0
6844,0.0
6845,0.73
6846,0.0
6847,0.874
6848,0.0
6849,0.82
6850,0.0
6851,0.262
6852,0.0
6853,0.0
6854,0.838
6855,0.784
6856,0.0
6857,0.604
6858,0.0
6859,0.6579999999999999
6860,0.0
6861,0.0
6862,0.5680000000000001
6863,0.748
6864,0.838
6865,0.2799999999999999
6866,0.0
6867,0.4059999999999999
6868,0.748
6869,0.0
6870,0.694
6871,0.6579999999999999
6872,0.856
6873,0.82
6874,0.0
6875,0.6579999999999999
6876,0.0
6877,0.712
6878,0.82
6879,0.09999999999999998
6880,0.712
6881,0.622
6882,0.0
6883,0.0
6884,0.784
6885,0.0
6886,0.0
6887,0.0
6888,0.0
6889,0.514
6890,0.29799999999999993
6891,0.766
6892,0.0
6893,0.3879999999999999
6894,0.352
6895,0.4959999999999999
6896,0.82
6897,0.0
6898,0.0
6899,0.748
6900,0.0
6901,0.0
6902,0.82
6903,0.0
6904,0.45999999999999996
6905,0.31599999999999995
6906,0.73
6907,0.856
6908,0.09999999999999998
6909,0.0
6910,0.0
6911,0.6759999999999999
6912,0.0
6913,0.262
6914,0.0
6915,0.0
6916,0.874
6917,0.0
6918,0.09999999999999998
6919,0.37
6920,0.766
6921,0.6579999999999999
6922,0.0
6923,0.73
6924,0.37
6925,0.802
6926,0.22599999999999998
6927,0.0
6928,0.37
6929,0.0
6930,0.0
6931,0.532
6932,0.6399999999999999
6933,0.694
6934,0.0
6935,0.0
6936,0.0
6937,0.838
6938,0.0
6939,0.37
6940,0.0
6941,0.0
6942,0.802
6943,0.352
6944,0.6759999999999999
6945,0.73
6946,0.0
6947,0.712
6948,0.0
6949,0.586
6950,0.4059999999999999
6951,0.4959999999999999
6952,0.0
6953,0.514
6954,0.838
6955,0.0
6956,0.37
6957,0.0
6958,0.802
6959,0.0
6960,0.0
6961,0.586
6962,0.874
6963,0.0
6964,0.55
6965,0.856
6966,0.0
6967,0.622
6968,0.37
6969,0.73
6970,0.0
6971,0.33399999999999996
6972,0.244
6973,0.802
6974,0.0
6975,0.4959999999999999
6976,0.6399999999999999
6977,0.5680000000000001
6978,0.784
6979,0.874
6980,0.0
6981,0.478
6982,0.514
6983,0.802
6984,0.44199999999999995
6985,0.352
6986,0.4059999999999999
6987,0.0
6988,0.0
6989,0.4059999999999999
6990,0.622
6991,0.874
6992,0.0
6993,0.856
6994,0.802
6995,0.0
6996,0.838
6997,0.3879999999999999
6998,0.17199999999999993
6999,0.802
7000,0.622
7001,0.0
7002,0.802
7003,0.0
7004,0.352
7005,0.0
7006,0.0
7007,0.0
7008,0.0
7009,0.748
7010,0.0
7011,0.856
7012,0.0
7013,0.0
7014,0.838
7015,0.0
7016,0.0
7017,0.712
7018,0.0
7019,0.0
7020,0.0
7021,0.0
7022,0.42399999999999993
7023,0.0
7024,0.766
7025,0.0
7026,0.82
7027,0.856
7028,0.33399999999999996
7029,0.0
7030,0.42399999999999993
7031,0.478
7032,0.6759999999999999
7033,0.0
7034,0.856
7035,0.0
7036,0.0
7037,0.748
7038,0.0
7039,0.244
7040,0.0
7041,0.20799999999999996
7042,0.31599999999999995
7043,0.4059999999999999
7044,0.22599999999999998
7045,0.0
7046,0.694
7047,0.82
7048,0.0
7049,0.0
7050,0.766
7051,0.31599999999999995
7052,0.44199999999999995
7053,0.0
7054,0.586
7055,0.0
7056,0.22599999999999998
7057,0.802
7058,0.874
7059,0.262
7060,0.0
7061,0.33399999999999996
7062,0.82
7063,0.5680000000000001
7064,0.4959999999999999
7065,0.29799999999999993
7066,0.874
7067,0.0
7068,0.0
7069,0.0
7070,0.0
7071,0.0
7072,0.748
7073,0.0
7074,0.5680000000000001
7075,0.244
7076,0.09999999999999998
7077,0.0
7078,0.262
7079,0.0
7080,0.0
7081,0.0
7082,0.0
7083,0.262
7084,0.0
7085,0.0
7086,0.0
7087,0.244
7088,0.856
7089,0.44199999999999995
7090,0.0
7091,0.856
7092,0.0
7093,0.712
7094,0.0
7095,0.44199999999999995
7096,0.15400000000000003
7097,0.0
7098,0.766
7099,0.784
7100,0.2799999999999999
7101,0.622
7102,0.0
7103,0.0
7104,0.82
7105,0.0
7106,0.0
7107,0.0
7108,0.0
7109,0.0
7110,0.802
7111,0.838
7112,0.0
7113,0.22599999999999998
7114,0.0
7115,0.0
7116,0.802
7117,0.22599999999999998
7118,0.784
7119,0.838
7120,0.0
7121,0.694
7122,0.856
7123,0.0
7124,0.20799999999999996
7125,0.0
7126,0.874
7127,0.0
7128,0.514
7129,0.604
7130,0.856
7131,0.0
7132,0.4959999999999999
7133,0.802
7134,0.0
7135,0.532
7136,0.244
7137,0.3879999999999999
7138,0.0
7139,0.0
7140,0.2799999999999999
7141,0.0
7142,0.0
7143,0.6399999999999999
7144,0.0
7145,0.45999999999999996
7146,0.4959999999999999
7147,0.0
7148,0.0
7149,0.0
7150,0.0
7151,0.784
7152,0.514
7153,0.0
7154,0.784
7155,0.0
7156,0.0
7157,0.0
7158,0.0
7159,0.29799999999999993
7160,0.17199999999999993
7161,0.09999999999999998
7162,0.4059999999999999
7163,0.0
7164,0.0
7165,0.82
7166,0.55
7167,0.73
7168,0.0
7169,0.0
7170,0.874
7171,0.0
7172,0.532
7173,0.0
7174,0.0
7175,0.0
7176,0.352
7177,0.0
7178,0.0
7179,0.0
7180,0.0
7181,0.37
7182,0.0
7183,0.0
7184,0.0
7185,0.6399999999999999
7186,0.20799999999999996
7187,0.6399999999999999
7188,0.532
7189,0.856
7190,0.784
7191,0.784
7192,0.82
7193,0.33399999999999996
7194,0.15400000000000003
7195,0.44199999999999995
7196,0.09999999999999998
7197,0.802
7198,0.0
7199,0.0
7200,0.42399999999999993
7201,0.586
7202,0.45999999999999996
7203,0.712
7204,0.0
7205,0.20799999999999996
7206,0.712
7207,0.4059999999999999
7208,0.0
7209,0.0
7210,0.55
7211,0.82
7212,0.82
7213,0.0
7214,0.0
7215,0.0
7216,0.514
7217,0.2799999999999999
7218,0.856
7219,0.6759999999999999
7220,0.874
7221,0.31599999999999995
7222,0.45999999999999996
7223,0.838
7224,0.6399999999999999
7225,0.0
7226,0.0
7227,0.0
7228,0.73
7229,0.33399999999999996
7230,0.856
7231,0.0
7232,0.0
7233,0.82
7234,0.712
7235,0.0
7236,0.784
7237,0.82
7238,0.0
7239,0.0
7240,0.136
7241,0.6759999999999999
7242,0.874
7243,0.0
7244,0.0
7245,0.856
7246,0.4959999999999999
7247,0.514
7248,0.766
7249,0.3879999999999999
7250,0.0
7251,0.73
7252,0.712
7253,0.0
7254,0.712
7255,0.856
7256,0.478
7257,0.784
7258,0.0
7259,0.0
7260,0.0
7261,0.0
7262,0.0
7263,0.0
7264,0.802
7265,0.784
7266,0.82
7267,0.5680000000000001
7268,0.838
7269,0.55
7270,0.0
7271,0.748
7272,0.0
7273,0.0
7274,0.118
7275,0.0
7276,0.0
7277,0.09999999999999998
7278,0.856
7279,0.352
7280,0.0
7281,0.604
7282,0.856
7283,0.0
7284,0.20799999999999996
7285,0.0
7286,0.874
7287,0.0
7288,0.0
7289,0.514
7290,0.0
7291,0.856
7292,0.18999999999999995
7293,0.0
7294,0.0
7295,0.0
7296,0.2799999999999999
7297,0.0
7298,0.0
7299,0.0
7300,0.802
7301,0.0
7302,0.802
7303,0.0
7304,0.874
7305,0.0
7306,0.2799999999999999
7307,0.748
7308,0.0
7309,0.3879999999999999
7310,0.0
7311,0.55
7312,0.802
7313,0.5680000000000001
7314,0.712
7315,0.748
7316,0.0
7317,0.33399999999999996
7318,0.44199999999999995
7319,0.838
7320,0.0
7321,0.802
7322,0.5680000000000001
7323,0.802
7324,0.31599999999999995
7325,0.532
7326,0.0
7327,0.44199999999999995
7328,0.0
7329,0.73
7330,0.622
7331,0.6399999999999999
7332,0.0
7333,0.0
7334,0.0
7335,0.604
7336,0.0
7337,0.0
7338,0.784
7339,0.6399999999999999
7340,0.748
7341,0.0
7342,0.44199999999999995
7343,0.0
7344,0.0
7345,0.73
7346,0.17199999999999993
7347,0.0
7348,0.0
7349,0.586
7350,0.33399999999999996
7351,0.0
7352,0.802
7353,0.838
7354,0.712
7355,0.352
7356,0.856
7357,0.0
7358,0.0
7359,0.0
7360,0.514
7361,0.0
7362,0.0
7363,0.244
7364,0.0
7365,0.118
7366,0.0
7367,0.0
7368,0.0
7369,0.44199999999999995
7370,0.0
7371,0.15400000000000003
7372,0.0
7373,0.874
7374,0.0
7375,0.0
7376,0.0
7377,0.0
7378,0.0
7379,0.532
7380,0.0
7381,0.5680000000000001
7382,0.784
7383,0.0
7384,0.784
7385,0.0
7386,0.42399999999999993
7387,0.22599999999999998
7388,0.0
7389,0.0
7390,0.45999999999999996
7391,0.0
7392,0.766
7393,0.0
7394,0.0
7395,0.0
7396,0.0
7397,0.0
7398,0.136
7399,0.82
7400,0.6579999999999999
7401,0.0
7402,0.0
7403,0.0
7404,0.0
7405,0.73
7406,0.0
7407,0.604
7408,0.73
7409,0.0
7410,0.82
7411,0.6759999999999999
7412,0.694
7413,0.784
7414,0.838
7415,0.0
7416,0.604
7417,0.45999999999999996
7418,0.0
7419,0.73
7420,0.0
7421,0.784
7422,0.0
7423,0.0
7424,0.0
7425,0.136
7426,0.31599999999999995
7427,0.0
7428,0.0
7429,0.20799999999999996
7430,0.694
7431,0.0
7432,0.0
7433,0.0
7434,0.20799999999999996
7435,0.0
7436,0.0
7437,0.802
7438,0.82
7439,0.0
7440,0.0
7441,0.0
7442,0.0
7443,0.0
7444,0.0
7445,0.0
7446,0.514
7447,0.0
7448,0.748
7449,0.586
7450,0.0
7451,0.5680000000000001
7452,0.6579999999999999
7453,0.0
7454,0.6579999999999999
7455,0.73
7456,0.0
7457,0.802
7458,0.0
7459,0.838
7460,0.514
7461,0.42399999999999993
7462,0.09999999999999998
7463,0.0
7464,0.2799999999999999
7465,0.766
7466,0.4059999999999999
7467,0.6399999999999999
7468,0.712
7469,0.0
7470,0.712
7471,0.0
7472,0.0
7473,0.22599999999999998
7474,0.712
7475,0.09999999999999998
7476,0.29799999999999993
7477,0.44199999999999995
7478,0.4959999999999999
7479,0.82
7480,0.586
7481,0.82
7482,0.0
7483,0.262
7484,0.0
7485,0.0
7486,0.0
7487,0.0
7488,0.766
7489,0.0
7490,0.0
7491,0.748
7492,0.0
7493,0.0
7494,0.4959999999999999
7495,0.712
7496,0.0
7497,0.856
7498,0.6579999999999999
7499,0.748
7500,0.0
7501,0.0
7502,0.784
7503,0.784
7504,0.0
7505,0.0
7506,0.0
7507,0.532
7508,0.0
7509,0.604
7510,0.0
7511,0.20799999999999996
7512,0.0
7513,0.874
7514,0.0
7515,0.0
7516,0.784
7517,0.0
7518,0.0
7519,0.0
7520,0.0
7521,0.0
7522,0.0
7523,0.82
7524,0.118
7525,0.0
7526,0.0
7527,0.4959999999999999
7528,0.0
7529,0.0
7530,0.73
7531,0.802
7532,0.0
7533,0.37
7534,0.5680000000000001
7535,0.0
7536,0.0
7537,0.73
7538,0.0
7539,0.856
7540,0.0
7541,0.0
7542,0.118
7543,0.0
7544,0.0
7545,0.0
7546,0.0
7547,0.0
7548,0.856
7549,0.0
7550,0.694
7551,0.712
7552,0.0
7553,0.0
7554,0.0
7555,0.0
7556,0.0
7557,0.0
7558,0.838
7559,0.118
7560,0.5680000000000001
7561,0.712
7562,0.0
7563,0.73
7564,0.802
7565,0.0
7566,0.604
7567,0.0
7568,0.42399999999999993
7569,0.802
7570,0.0
7571,0.0
7572,0.0
7573,0.17199999999999993
7574,0.766
7575,0.874
7576,0.2799999999999999
7577,0.0
7578,0.478
7579,0.0
7580,0.262
7581,0.0
7582,0.0
7583,0.0
7584,0.5680000000000001
7585,0.766
7586,0.0
7587,0.4959999999999999
7588,0.118
7589,0.42399999999999993
7590,0.352
7591,0.0
7592,0.838
7593,0.0
7594,0.0
7595,0.0
7596,0.766
7597,0.838
7598,0.0
7599,0.514
7600,0.532
7601,0.874
7602,0.478
7603,0.874
7604,0.802
7605,0.874
7606,0.622
7607,0.874
7608,0.37
7609,0.29799999999999993
7610,0.18999999999999995
7611,0.0
7612,0.838
7613,0.856
7614,0.45999999999999996
7615,0.478
7616,0.478
7617,0.784
7618,0.0
7619,0.118
7620,0.0
7621,0.0
7622,0.33399999999999996
7623,0.0
7624,0.0
7625,0.0
7626,0.784
7627,0.838
7628,0.0
7629,0.0
7630,0.874
7631,0.29799999999999993
7632,0.22599999999999998
7633,0.0
7634,0.856
7635,0.82
7636,0.0
7637,0.37
7638,0.694
7639,0.6579999999999999
7640,0.0
7641,0.838
7642,0.4059999999999999
7643,0.3879999999999999
7644,0.802
7645,0.0
7646,0.0
7647,0.29799999999999993
7648,0.0
7649,0.712
7650,0.4959999999999999
7651,0.838
7652,0.0
7653,0.514
7654,0.55
7655,0.5680000000000001
7656,0.874
7657,0.0
7658,0.42399999999999993
7659,0.0
7660,0.17199999999999993
7661,0.0
7662,0.17199999999999993
7663,0.0
7664,0.874
7665,0.0
7666,0.31599999999999995
7667,0.0
7668,0.118
7669,0.694
7670,0.18999999999999995
7671,0.712
7672,0.45999999999999996
7673,0.5680000000000001
7674,0.694
7675,0.0
7676,0.748
7677,0.0
7678,0.0
7679,0.0
7680,0.586
7681,0.0
7682,0.0
7683,0.532
7684,0.0
7685,0.0
7686,0.712
7687,0.874
7688,0.15400000000000003
7689,0.73
7690,0.0
7691,0.73
7692,0.17199999999999993
7693,0.0
7694,0.3879999999999999
7695,0.37
7696,0.478
7697,0.0
7698,0.6399999999999999
7699,0.0
7700,0.0
7701,0.82
7702,0.532
7703,0.0
7704,0.55
7705,0.5680000000000001
7706,0.0
7707,0.694
7708,0.6399999999999999
7709,0.0
7710,0.0
7711,0.6579999999999999
7712,0.784
7713,0.0
7714,0.0
7715,0.604
7716,0.838
7717,0.766
7718,0.0
7719,0.82
7720,0.622
7721,0.856
7722,0.694
7723,0.478
7724,0.874
7725,0.73
7726,0.6759999999999999
7727,0.0
7728,0.0
7729,0.0
7730,0.45999999999999996
7731,0.4059999999999999
7732,0.478
7733,0.0
7734,0.0
7735,0.6579999999999999
7736,0.262
7737,0.586
7738,0.6399999999999999
7739,0.532
7740,0.0
7741,0.118
7742,0.0
7743,0.0
7744,0.82
7745,0.0
7746,0.31599999999999995
7747,0.4959999999999999
7748,0.604
7749,0.856
7750,0.352
7751,0.0
7752,0.0
7753,0.33399999999999996
7754,0.15400000000000003
7755,0.29799999999999993
7756,0.838
7757,0.0
7758,0.18999999999999995
7759,0.6759999999999999
7760,0.0
7761,0.82
7762,0.0
7763,0.0
7764,0.73
7765,0.874
7766,0.0
7767,0.586
7768,0.0
7769,0.0
7770,0.784
7771,0.802
7772,0.0
7773,0.0
7774,0.0
7775,0.784
7776,0.856
7777,0.478
7778,0.82
7779,0.838
7780,0.874
7781,0.586
7782,0.45999999999999996
7783,0.244
7784,0.0
7785,0.0
7786,0.73
7787,0.6399999999999999
7788,0.0
7789,0.748
7790,0.0
7791,0.0
7792,0.478
7793,0.6759999999999999
7794,0.6759999999999999
7795,0.856
7796,0.784
7797,0.838
7798,0.0
7799,0.0
7800,0.17199999999999993
7801,0.33399999999999996
7802,0.0
7803,0.0
7804,0.244
7805,0.0
7806,0.0
7807,0.0
7808,0.0
7809,0.604
7810,0.0
7811,0.604
7812,0.0
7813,0.4959999999999999
7814,0.0
7815,0.874
7816,0.748
7817,0.838
7818,0.784
7819,0.532
7820,0.802
7821,0.18999999999999995
7822,0.31599999999999995
7823,0.31599999999999995
7824,0.0
7825,0.748
7826,0.0
7827,0.856
7828,0.20799999999999996
